source,headline,keyword1,keyword2,keyword3,pub_date,news_desk,section_name,type_of_material,word_count,month,year,cluster,pub_year
NYT,Expanded Safety Net Drives Sharp Drop in Child Poverty,others,others,others,2022-09-11,Washington,U.S.,News,2921,9,2022,4_Various,2021/2022
NYT,Art We Saw This Summer,Culture,others,None,2022-07-13,Weekend,Arts,News,9103,7,2022,4_Various,2021/2022
NYT,Why Are We Still Talking About Black Mountain College?,others,Culture,others,2022-07-07,TStyle,T Magazine,News,3419,7,2022,4_Various,2021/2022
NYT,"At eBay, Lurid Crimes and the Search for Punishment",others,others,others,2022-09-16,others,Technology,News,3657,9,2022,4_Various,2021/2022
NYT,The New York Times’s Interview With Jerrold Nadler,others,others,others,2022-08-13,OpEd,Opinion,others,4195,8,2022,3_Oceania&Culture,2021/2022
NYT,Tom Stoppard Finally Looks Into His Shadow,others,Culture,others,2022-09-07,Arts&Leisure,Theater,News,3993,9,2022,4_Various,2021/2022
NYT,How One Restaurateur Transformed America’s Energy Industry,others,others,others,2022-07-06,Magazine,Magazine,News,4048,7,2022,4_Various,2021/2022
NYT,Summer Movies 2022: Here’s What’s Coming to Theaters and Streaming,Culture,others,others,2022-05-27,Arts&Leisure,Movies,News,4480,5,2022,4_Various,2021/2022
NYT,N.B.A. Season Preview: Injuries and Drama Are the Wild Cards,others,others,others,2022-10-17,Sports,Sports,News,4492,10,2022,4_Various,2021/2022
NYT,More Than 90 Art Shows and Exhibitions to See This Fall,others,others,others,2022-09-08,Arts&Leisure,Arts,News,3902,9,2022,4_Various,2021/2022
NYT,Bosnia on the Brink,others,others,others,2022-06-14,Magazine,Magazine,News,4713,6,2022,4_Various,2021/2022
NYT,The 50 Best Movies on HBO Max Right Now,Culture,others,others,2022-05-17,Culture,Movies,News,5288,5,2022,4_Various,2021/2022
NYT,Can Planting a Trillion New Trees Save the World?,others,others,Global Warming,2022-07-13,Magazine,Magazine,News,5894,7,2022,3_Oceania&Culture,2021/2022
NYT,More Than 60 Plays and Musicals to Take In This Fall,Culture,others,others,2022-09-08,Arts&Leisure,Theater,News,5684,9,2022,4_Various,2021/2022
NYT,"In Hasidic Enclaves, Failing Private Schools Flush With Public Money",others,others,others,2022-09-11,others,New York,News,5518,9,2022,4_Various,2021/2022
NYT,Doctors Gave Her Antipsychotics. She Decided to Live With Her Voices.,others,others,others,2022-05-17,Magazine,Magazine,News,7229,5,2022,4_Various,2021/2022
NYT,What Does Sustainable Living Look Like? Maybe Like Uruguay,others,others,Global Warming,2022-10-05,Magazine,Magazine,News,7911,10,2022,4_Various,2021/2022
NYT,The Vanishing Moderate Democrat,others,others,others,2022-06-29,Magazine,Magazine,News,9562,6,2022,4_Various,2021/2022
NYT,The Battle Over Gender Therapy,others,others,others,2022-06-15,Magazine,Magazine,News,10927,6,2022,4_Various,2021/2022
NYT,Transcript: Ezra Klein Interviews Reihan Salam,others,others,None,2022-06-03,OpEd,others,OpEd,13556,6,2022,4_Various,2021/2022
NYT,Transcript: Ezra Klein Interviews Jenny Schuetz,others,None,None,2022-07-19,OpEd,others,OpEd,13667,7,2022,4_Various,2021/2022
NYT,Transcript: Ezra Klein Interviews Adam Tooze.,others,others,None,2022-10-07,OpEd,others,OpEd,15339,10,2022,4_Various,2021/2022
NYT,"Corrections: July 30, 2022",None,None,None,2022-07-30,others,others,others,363,7,2022,4_Various,2021/2022
NYT,"Uvalde, Texas: Grappling With the ‘Slaughter of Innocents’",others,others,others,2022-05-26,others,Opinion,others,913,5,2022,4_Various,2021/2022
NYT,Election Deniers Running for Office,others,others,others,2022-10-24,others,Opinion,others,1094,10,2022,4_Various,2021/2022
NYT,Actors’ Roles: Should There Be a Limit?,others,Culture,others,2022-06-11,others,Opinion,others,1274,6,2022,4_Various,2021/2022
NYT,Is It Ethical to Have Children Amid the Climate Crisis?,Global Warming,others,Global Warming,2022-06-18,others,Opinion,others,1333,6,2022,4_Various,2021/2022
NYT,Is Australian Democracy in Decline?,others,others,Politics and Government,2022-04-29,Foreign,World,Briefing,1193,4,2022,4_Various,2021/2022
NYT,New Zealand welcomes vaccinated tourists from Australia and relaxes more policies.,Covid,others,Travel and Vacations,2022-04-13,Foreign,World,News,511,4,2022,3_Oceania&Culture,2021/2022
NYT,"An Australia Homecoming, Mixed With Yearning and Trepidation",others,Australia,Covid,2022-04-10,Foreign,World,News,1306,4,2022,4_Various,2021/2022
NYT,Quiz Time on the Campaign Trail,Australia,Politics and Government,others,2022-04-15,Foreign,World,News,1075,4,2022,4_Various,2021/2022
NYT,Midnight Oil Brings Australia Home,others,others,Australia,2022-04-01,Foreign,World,News,1225,4,2022,4_Various,2021/2022
NYT,The Electric Car Market Heats Up,Australia,others,others,2022-04-08,Foreign,World,News,899,4,2022,4_Various,2021/2022
NYT,Australian Journalist Who Worked for Chinese Media Stands Trial in Beijing,others,China,Australia,2022-03-31,Foreign,World,News,750,3,2022,4_Various,2021/2022
NYT,‘Can’t Cope’: Australia’s Great Barrier Reef Suffers 6th Mass Bleaching Event,others,others,Global Warming,2022-03-25,Foreign,World,News,753,3,2022,4_Various,2021/2022
NYT,"In Reversal, Australia Agrees to Send Offshore Refugees to New Zealand",others,Australia,others,2022-03-24,Foreign,World,News,841,3,2022,3_Oceania&Culture,2021/2022
NYT,Founder of Australia’s Hillsong Church Resigns Amid Scandals,Australia,others,others,2022-03-23,Foreign,World,News,537,3,2022,4_Various,2021/2022
NYT,Solomon Islands’ Leader Calls Concern Over China Security Deal ‘Insulting’,others,others,others,2022-03-29,Foreign,World,News,834,3,2022,4_Various,2021/2022
NYT,"Creating Space Command, Australia Strengthens High-Tech Bond With U.S.",others,Politics and Government,others,2022-03-21,Foreign,World,News,693,3,2022,4_Various,2021/2022
NYT,Trilobite Fossils Suggest Cannibalism Is More Ancient Than Once Thought,others,others,others,2022-03-25,Science,Science,News,729,3,2022,4_Various,2021/2022
NYT,"Recurring Floods, and Other Disasters, Take Their Toll",others,Australia,None,2022-03-25,Foreign,World,News,1205,3,2022,4_Various,2021/2022
NYT,"China and Solomon Islands Draft Secret Security Pact, Raising Alarm in the Pacific",China,others,others,2022-03-25,Foreign,World,News,1222,3,2022,4_Various,2021/2022
NYT,"Another ‘One-in-500-Year’ Flood, and a Government Not Up to the Task",others,Global Warming,others,2022-03-24,Foreign,World,News,1361,3,2022,4_Various,2021/2022
NYT,Australia’s Clever Birds Did Not Consent to This Science Experiment,others,others,others,2022-03-17,Science,Science,News,704,3,2022,4_Various,2021/2022
NYT,"Hillsong Church Says Brian Houston, Its Founder, Breached Code of Conduct",others,others,others,2022-03-20,Foreign,World,News,600,3,2022,4_Various,2021/2022
NYT,"The Peculiar Charm of Coober Pedy, Australia’s Opal Capital",Travel and Vacations,others,others,2022-03-14,Travel,Travel,News,919,3,2022,4_Various,2021/2022
NYT,"Kids, Covid Isolation and Learning to Endure",Covid,Politics and Government,others,2022-03-18,Foreign,World,News,1237,3,2022,4_Various,2021/2022
NYT,"Cannibalistic Toads Reveal ‘Evolution in Fast Motion,’ Study Finds",others,others,others,2022-03-15,Science,Science,News,773,3,2022,4_Various,2021/2022
NYT,Australian Police Officer Acquitted in Death of Indigenous Teenager,others,others,Australia,2022-03-11,Foreign,World,News,924,3,2022,4_Various,2021/2022
NYT,Australia considers lifting its quarantine requirement for close contacts of infected people.,Covid,others,Australia,2022-03-11,Foreign,World,News,332,3,2022,4_Various,2021/2022
NYT,Australia Asks: How Far Is Too Far in Making China a Campaign Weapon?,Politics and Government,others,others,2022-03-10,Foreign,World,News,1397,3,2022,4_Various,2021/2022
NYT,"‘Australia Is Getting Harder to Live In’: Unending Rain, Growing Floods",others,others,others,2022-03-09,Foreign,World,News,711,3,2022,4_Various,2021/2022
NYT,"Climate Change’s Threat to the Glorious Redwood, Both Here and Afar",Australia,others,None,2022-03-11,Foreign,World,News,1088,3,2022,4_Various,2021/2022
NYT,What to Read About the Russia-Ukraine War,Australia,others,None,2022-03-04,Foreign,World,News,1057,3,2022,4_Various,2021/2022
NYT,"‘Rain Bomb’ Hits Northeastern Australia, Killing at Least 9",others,others,others,2022-02-27,Foreign,World,News,837,2,2022,4_Various,2021/2022
NYT,Covid Drove More Australians Away From Cities. Will They Go Back?,Australia,Covid,None,2022-02-25,Foreign,World,News,1047,2,2022,4_Various,2021/2022
NYT,An Old Problem Suddenly Dominates Australia’s Election: ‘Dark Money’,Australia,others,others,2022-02-22,Foreign,World,News,1306,2,2022,4_Various,2021/2022
NYT,Sad Coda for Lovelorn Octogenarians Who Absconded Through Outback,others,others,Australia,2022-02-24,Foreign,World,News,614,2,2022,4_Various,2021/2022
NYT,‘Fortress Australia’ Has a New Message: Come Back,Travel and Vacations,others,Covid,2022-02-18,Travel,Travel,News,1700,2,2022,3_Oceania&Culture,2021/2022
NYT,What Australia’s Success at the Winter Olympics Does (and Doesn’t) Tell You,Australia,others,others,2022-02-18,Foreign,World,News,1314,2,2022,4_Various,2021/2022
NYT,Australia gives a green light to Moderna’s coronavirus vaccine for children aged 6 to 11.,others,Covid,Covid,2022-02-17,Foreign,World,News,315,2,2022,4_Various,2021/2022
NYT,"Rosalie Kunoth-Monks, Champion of Indigenous Peoples, Dies at 85",others,others,others,2022-02-17,Obits,World,Obit,1054,2,2022,4_Various,2021/2022
NYT,Shark Kills Swimmer in Rare Death Off Sydney Coast,others,others,others,2022-02-16,Express,World,News,665,2,2022,4_Various,2021/2022
NYT,Australia Declares Koalas an Endangered Species,Australia,others,others,2022-02-11,Foreign,World,News,373,2,2022,4_Various,2021/2022
NYT,Readers Reflect on the State of Australian Politics,Politics and Government,Australia,None,2022-02-11,Foreign,World,News,1334,2,2022,4_Various,2021/2022
NYT,"Chris Bailey, Who Gave Australia Punk Rock, Dies at 65",others,others,others,2022-04-25,Obits,Arts,Obit,781,4,2022,4_Various,2021/2022
NYT,"No reusable cup? In Australia, it’s at your own risk.",others,Australia,others,2022-04-12,Climate,Climate,News,1209,4,2022,4_Various,2021/2022
NYT,Australian Lawmakers Apologize for Sexual Harassment in Parliament,others,others,others,2022-02-08,Foreign,World,News,688,2,2022,4_Various,2021/2022
NYT,Can Art Help Save the Insect World?,others,Global Warming,others,2022-04-27,SpecialSections,Arts,News,1052,4,2022,4_Various,2021/2022
NYT,Why ‘Border Control’ Politics Is More About Control Than Borders,others,others,others,2022-04-20,Foreign,World,News,1386,4,2022,4_Various,2021/2022
NYT,"In the fog of dementia, one grandmother learns again and again that her country is at war.",others,others,Australia,2022-04-20,Foreign,World,News,823,4,2022,4_Various,2021/2022
NYT,Are China and the United States on a Collision Course to War?,Culture,US politics and relations,others,2022-04-14,BookReview,Books,Review,1296,4,2022,4_Various,2021/2022
NYT,"In ‘10 Steps to Nanette,’ Hannah Gadsby Moves From Stage to Page",others,others,others,2022-04-14,BookReview,Books,News,451,4,2022,4_Various,2021/2022
NYT,How Australia Became an N.B.A. Point Guard Pipeline,others,others,others,2022-03-29,Sports,Sports,News,1353,3,2022,4_Various,2021/2022
NYT,Why I’ve Learned to Loathe Australia’s Trivial Politics,Covid,Politics and Government,others,2022-02-04,Foreign,World,News,1036,2,2022,4_Various,2021/2022
NYT,"‘Live With the Virus’? For Australians, It’s Taken Some Getting Used To.",others,others,others,2022-02-03,Foreign,World,News,1257,2,2022,4_Various,2021/2022
NYT,Your Wednesday Briefing: Ukraine Talks Appear to Progress,others,others,others,2022-03-29,NYTNow,Briefing,Briefing,1314,3,2022,2_WednesdayBriefing,2021/2022
NYT,"Hillsong, Once a Leader of Christian Cool, Loses Footing in America",others,others,others,2022-03-29,Natural,U.S.,News,1561,3,2022,4_Various,2021/2022
InternationalNYT,Befriending Trees to Lower a City’s Temperature,others,Global Warming,others,2022-03-28,SpecialSections,others,News,1327,3,2022,4_Various,2021/2022
NYT,Captain Cook’s Ship Caught in Center of a Maritime Rift,others,others,Australia,2022-02-04,Foreign,World,News,952,2,2022,4_Various,2021/2022
NYT,New Zealand Inquiry Finds Hundreds of Reports of Abuse by Priests,others,others,others,2022-02-04,Foreign,World,News,567,2,2022,3_Oceania&Culture,2021/2022
NYT,Leader of Australian Megachurch Steps Down After Charge Over Father’s Sexual Abuse,Australia,others,others,2022-01-31,Foreign,World,News,645,1,2022,4_Various,2021/2022
NYT,Your Friday Briefing: Global Diplomacy in Brussels,others,Politics and Government,others,2022-03-24,NYTNow,Briefing,Briefing,1320,3,2022,5_FridayBriefing,2021/2022
NYT,"Janet Mead, Nun Whose Pop-Rock Hymn Reached the Top of the Charts, Dies",others,others,others,2022-02-03,Obits,Arts,Obit,799,2,2022,4_Various,2021/2022
NYT,"No. 1 Ashleigh Barty, Just 25, Retiring From Tennis",Tennis,others,Tennis,2022-03-23,Sports,Sports,News,1255,3,2022,4_Various,2021/2022
NYT,Plagiarism Scandal Puts Renowned Concussions Doctor Under Scrutiny,others,others,others,2022-03-21,Sports,Sports,News,1686,3,2022,4_Various,2021/2022
NYT,"Women under financial stress are more likely to be abused during the pandemic, researchers find.",Australia,Covid,others,2022-01-31,Foreign,World,News,412,1,2022,4_Various,2021/2022
NYT,The End of the Endless Final Set: Grand Slams Adopt Same Tiebreaker,Tennis,Tennis,Tennis,2022-03-17,Sports,Sports,News,875,3,2022,4_Various,2021/2022
NYT,Australian Government Buys Copyright to Indigenous Flag,Australia,others,others,2022-01-26,Foreign,World,News,799,1,2022,4_Various,2021/2022
NYT,Your Wednesday Briefing: E.U. Leaders Visit Kyiv,others,Australia,others,2022-03-15,NYTNow,Briefing,Briefing,1280,3,2022,2_WednesdayBriefing,2021/2022
NYT,"For Afghans Abroad, Nowruz Is a Chance to Reflect",others,others,others,2022-03-14,Dining,Food,News,824,3,2022,4_Various,2021/2022
NYT,"Orcas Are Able to Kill and Eat Blue Whales, Scientists Confirm",others,Australia,others,2022-01-29,Science,Science,News,792,1,2022,4_Various,2021/2022
NYT,How Australia’s Leader Lost Control of His Chinese Social Media Account,others,others,Australia,2022-01-25,Foreign,World,News,1123,1,2022,4_Various,2021/2022
NYT,Tonga’s Proud Diaspora Confronts Daunting Challenge of Disaster Response,others,others,others,2022-01-28,Foreign,World,News,1057,1,2022,4_Various,2021/2022
NYT,"Let’s Talk Tennis, and Politics",Tennis,Tennis,others,2022-01-28,Foreign,World,News,1884,1,2022,4_Various,2021/2022
NYT,"Shane Warne, One of Cricket’s Masters of Spin, Dies at 52",others,others,others,2022-03-04,Sports,Sports,Obit,611,3,2022,4_Various,2021/2022
NYT,Rafael Nadal Prevails After Five Sets and Charge of Favoritism,Tennis,Tennis,others,2022-01-25,Sports,Sports,News,1339,1,2022,4_Various,2021/2022
NYT,"Naomi Osaka Is Out at Australian Open, but Looking Ahead",Tennis,Tennis,others,2022-01-21,Sports,Sports,News,1537,1,2022,1_Tennis,2021/2022
NYT,Australia’s (Brief) Idea to Ease Supply Chains: Juvenile Forklift Drivers,Australia,Politics and Government,others,2022-01-20,Business,Business Day,News,746,1,2022,4_Various,2021/2022
NYT,Australia releases the court ruling that upheld Novak Djokovic’s expulsion over his lack of vaccination.,Covid,Tennis,Covid,2022-01-20,Foreign,World,News,298,1,2022,4_Various,2021/2022
NYT,"‘The Tourist’ Thrills, but Doesn’t Take Itself Too Seriously",Culture,others,Australia,2022-03-03,Culture,Arts,News,1208,3,2022,4_Various,2021/2022
NYT,"After Australia, Djokovic is likely to run into problems in France and the U.S.",Tennis,Covid,Covid,2022-01-19,Foreign,World,News,394,1,2022,4_Various,2021/2022
NYT,Inured to Climate Change in North Queensland,Australia,others,None,2022-01-21,Foreign,World,News,1472,1,2022,4_Various,2021/2022
NYT,Serbia’s Leader Denounces Australia’s Treatment of Djokovic as ‘Orwellian’,Tennis,Covid,Tennis,2022-01-16,Foreign,World,News,1131,1,2022,4_Various,2021/2022
NYT,How the World Is Seeking to Put Pressure on Russia,others,others,others,2022-02-25,Foreign,World,News,4485,2,2022,4_Various,2021/2022
NYT,"As the Australian Open Nears, There Seems to Be Only One Story",Tennis,Tennis,Covid,2022-01-15,Sports,Sports,News,1536,1,2022,1_Tennis,2021/2022
NYT,What does Djokovic’s departure mean for the Australian Open bracket?,Tennis,Tennis,Tennis,2022-01-14,Sports,Sports,News,293,1,2022,1_Tennis,2021/2022
NYT,An Island Nation Covered in Ash Now Worries About a Covid Intrusion,others,Covid,others,2022-01-18,Foreign,World,News,1045,1,2022,4_Various,2021/2022
NYT,"With Djokovic’s Status in Limbo, So Is the Australian Open",Tennis,Tennis,Australia,2022-01-13,Sports,Sports,News,1172,1,2022,1_Tennis,2021/2022
NYT,Australian Man Is Convicted of Killing Gay American in 1980s,others,others,others,2022-01-13,Foreign,World,News,722,1,2022,4_Various,2021/2022
NYT,Your Monday Briefing: Shelling in Ukraine intensifies,others,Australia,others,2022-02-20,NYTNow,Briefing,Briefing,1202,2,2022,6_otherBriefings,2021/2022
NYT,How the ‘Djokovic Affair’ Finally Came to an End,Politics and Government,others,Tennis,2022-01-16,Foreign,World,News,1226,1,2022,4_Various,2021/2022
NYT,When Will the Tourists Be Back?,Travel and Vacations,Covid,others,2022-04-22,Foreign,World,News,877,4,2022,4_Various,2021/2022
NYT,Why a Chinese Security Deal in the Pacific Could Ripple Through the World,US politics and relations,Politics and Government,others,2022-04-20,Foreign,World,News,1261,4,2022,4_Various,2021/2022
NYT,How the ‘Djokovic Affair’ Came Back to Bite Australia’s Prime Minister,Australia,Politics and Government,others,2022-01-11,Foreign,World,News,1292,1,2022,4_Various,2021/2022
